id,证券代码,证券简称,所属行业名称,无形资产,研发支出合计,研发支出总额占营业收入比例,净利润,研发人员数量,政府补助,资产负债率,总资产,流动比率,营业收入,净利润.1,销售净利率,流动资产周转率,研发人员数量占比,技术人员人数,新增专利数,新增发明专利数,新增新型专利,新增外观专利,classify
9126,300317.SZ,珈伟新能,公用事业,0.0005606794525834734,0.002224429158519505,0.044342035940905904,0.4864190829159201,0.0037687884072953003,0.004085849063585023,0.09092970536199012,0.021000539856741916,0.012614587861161474,0.005671948961910773,0.023447855138793716,0.8398811359776736,0.03280123128016261,0.007944319522047197,0.004222036742301131,0.014355292977070054,0.0,0.0,0.019496175625797196,2
9127,300317.SZ,珈伟新能,公用事业,0.0007619047754352604,0.0036629169345747154,0.03643134323153631,0.4781445008762502,0.008074363691919965,0.010861954228292187,0.08995906680404585,0.01950121745906893,0.012140562872212,0.00565371572681053,0.02340155838330946,0.8396187778438422,0.16062340489187016,0.009559150290734458,0.005764131899223363,0.1826922975161903,0.046693235448041576,0.12475503100794677,0.07645206043787324,2
9128,300317.SZ,珈伟新能,公用事业,0.0007120672151959912,0.0024653532942513936,0.01220841397906096,0.49880037488349205,0.008693600839146873,0.004796461191870323,0.0903887742640096,0.02228062624113605,0.01640119119214672,0.0066789772912318425,0.023444794016268256,0.8399282208493161,0.16690575714351866,0.005146386843867279,0.0053950479069451085,0.070389327891398,0.03747470541866296,0.05479247284037956,0.0,2
9129,300317.SZ,珈伟新能,公用事业,0.00040458248068502196,0.0019584123665806535,0.011867525927802434,0.49926970320601094,0.005448761558194198,0.004610946774998511,0.0848085438042678,0.023330959643704532,0.023474395624635727,0.011846014303588852,0.023509838056228444,0.8410365135672909,0.14706838778546907,0.004644449397177752,0.005112743482482343,0.08406426478847456,0.06495544184076983,0.045803689613124754,0.0,2
9130,300317.SZ,珈伟新能,公用事业,0.0004175024924141743,0.0019481068704617645,0.01731209265092131,0.49743054521889607,0.007600649998322415,0.005168753518070776,0.025440870008321445,0.03935714500227192,0.09505041741716115,0.005041059047150726,0.023415477289541027,0.8404370878307535,0.12326704143661411,0.005890875571606705,0.006957580671137153,0.03562390973072122,0.0,0.0,0.04825516860722115,2
9131,300332.SZ,天壕环境,公用事业,0.008343698333292517,0.002579186399149772,0.024089033199254754,0.49630070765430284,0.001391573149667025,0.007031003515946712,0.041513742383898905,0.03387618875282698,0.05119474626875026,0.007360942205205553,0.02344784830593794,0.8426766580942273,0.09059380647269866,0.001228800019812633,0.008301740247448144,0.03562390973072122,0.0,0.045803689613124754,0.0,2
9132,300332.SZ,天壕环境,公用事业,0.008577302163435963,0.0028860905728707977,0.024652343909191153,0.4963800449498309,0.0015379764824551899,0.004835595113832312,0.0468700861825523,0.024398274057873794,0.029810764672297176,0.007752442489479822,0.023444732520436492,0.8419771657773957,0.05909474752241737,0.001277497399413933,0.00983948309366615,0.04963076772460043,0.009460329249066228,0.05479247284037956,0.0,2
9133,300332.SZ,天壕环境,公用事业,0.008965460007684032,0.002460557091748171,0.020930422105280337,0.49687250283698925,0.002379507451661175,0.004241438705297746,0.03407064567390977,0.031167622222239417,0.04263273276532627,0.00816545116404598,0.023464991838687728,0.8417151885702806,0.050383378975546164,0.0020564320055551913,0.006827434225418518,0.02856915219677092,0.009460329249066228,0.02765634290286528,0.0,2
9134,300332.SZ,天壕环境,公用事业,0.009281736956715279,0.001194685498046789,0.011981164228116322,0.49664209311221386,0.0016477692330481978,0.003814175989603253,0.042862916714159954,0.025163325432171764,0.038914444519216204,0.005084951014218523,0.023445661790500734,0.8417051115737565,0.04064198449734577,0.0021645841133227195,0.007564775562629306,0.014355292977070054,0.0,0.018496343617389496,0.0,2
9135,300332.SZ,天壕环境,公用事业,0.007554692014357421,0.0011269316953889778,0.019913683848719464,0.4974526438455218,0.0020868566994249114,0.004065346827467433,0.02948005639828666,0.05763919133023416,0.04634146241928529,0.006497331271218209,0.023483347970252547,0.84077548586942,0.0425955325831007,0.002288949014989275,0.011094452162715832,0.02856915219677092,0.009460329249066228,0.0,0.02914634565951651,2
9141,600008.SH,首创股份,公用事业,0.1994171829991271,0.0039060352866921587,0.00446177006784887,0.5059933751779376,0.004535975365490926,0.026160802289228624,0.04673887990352001,0.021105033918582393,0.02910809640243343,0.005936874659224797,0.023428866508310192,0.8402241477176099,0.10375202835198427,0.00042234888283240426,0.0344145805665796,0.11769504266975457,0.10080064078749214,0.05479247284037956,0.0,2
9142,600008.SH,首创股份,公用事业,0.16781710423071217,0.002021581145387984,0.0027473372565969276,0.5035255538930461,0.0030377546744565923,0.020418887437441795,0.047132462948273286,0.021191736011758684,0.02605923961764026,0.006008082948712799,0.02342578484661409,0.8401849184789608,0.08017034868398336,0.0003140660840298031,0.026989649595480926,0.014355292977070054,0.009460329249066228,0.00927781358801065,0.0,2
9143,600008.SH,首创股份,公用事业,0.13090921131938632,0.002477660401825465,0.004575993181869904,0.5025093480716873,0.0014647766731701321,0.01682255782210018,0.049311624881005094,0.021585164653561948,0.020413597164180213,0.006214282329505613,0.023437001106952914,0.8402443223392744,0.06679427235331445,0.00017328629423149733,0.029447520455112227,0.0,0.0,0.0,0.0,2
9144,600008.SH,首创股份,公用事业,0.09897415251567915,0.0006376877105867868,0.001374322600608007,0.5020078481373502,0.001391573149667025,0.016522228176913484,0.08357799115780137,0.018962504689541776,0.030279020126225673,0.00523827740579612,0.02343748965971625,0.8396434460252189,0.07254206896363327,0.00023284865107700025,0.024806115366977965,0.0,0.0,0.0,0.0,2
9145,600008.SH,首创股份,公用事业,0.07919653879651797,0.0006900561280670011,0.0017176987871365414,0.5025025463804548,0.0013183659115689245,0.010476820901423435,0.08812739646297757,0.020115371709196087,0.03051309087240143,0.005812109262377125,0.02341047210185436,0.8396030796906243,0.12049529218656048,0.00024909250344669787,0.019268261416379752,0.0,0.0,0.0,0.0,2
9146,600011.SH,华能国际,公用事业,0.10670020072804359,0.004374794726591017,0.00045825301453788136,0.5174446203219577,0.2817686046706643,0.26721946619534326,0.08367391609323412,0.026300173947789048,0.03355255971102643,0.007562396027241857,0.023407752552321838,0.8397622958964962,0.25799881593649554,0.00787430264584597,0.3010551856591422,0.6915341649192002,0.5399750459478461,0.4312347268066452,0.0,1
9147,600011.SH,华能国际,公用事业,0.1056442392482537,0.0031110907435823523,0.00034370340624481817,0.5177061032791056,0.2889236219354621,0.18043353452676797,0.06847042558761486,0.02323550638100558,0.029342357187374473,0.006380587430497187,0.02341751694124978,0.8403608812963164,0.1260334757279906,0.008132809608418856,0.26892878013094706,0.09085343045111348,0.01885902725131577,0.09891502607268729,0.0,1
9151,600021.SH,上海电力,公用事业,0.02436895145536452,0.011646027342605662,0.008340291530115318,0.5142483702093803,0.010331476179745672,0.055534619749321744,0.03014386042029917,0.03650489545041838,0.047961038451168295,0.006960227257670871,0.023445620793304825,0.8433053521232311,0.14888309876799746,0.0023484240914972833,0.012586012133772084,0.007195501404203765,0.0,0.00927781358801065,0.0,4
9152,600021.SH,上海电力,公用事业,0.0244365762058616,0.001310335531076026,0.0010308646675755392,0.5265932155544365,0.003476419363658534,0.028940354050136684,0.04877123752203881,0.02134511925958659,0.03191671839439628,0.0067848794633037545,0.023430038357981672,0.8423230371673005,0.2554744145209487,0.0008120996785722338,0.00927655618639612,0.070389327891398,0.046693235448041576,0.045803689613124754,0.0,4
9153,600021.SH,上海电力,公用事业,0.01675843028378143,0.0007650318929128254,0.0006873249491075963,0.5090083877916473,0.002854938347671889,0.022586734953462115,0.05400284179404886,0.022134007279131805,0.02840508572943592,0.005556277970704628,0.023425398784319013,0.8425748331056961,0.29042029362887284,0.0007525612320763509,0.00795498023114359,0.06350294230615795,0.05585323473351745,0.02765634290286528,0.0,4
9154,600021.SH,上海电力,公用事业,0.010449321034262821,0.0005593939408718147,0.0005727935283441506,0.5110078900735436,0.002416084621996744,0.03961508633472185,0.07597969528672885,0.022924684555005695,0.040309925886335286,0.006610649183467475,0.023428043138146695,0.8403238972626113,0.2680524806004185,0.0006172374423269053,0.007521412972917832,0.02856915219677092,0.01885902725131577,0.018496343617389496,0.0,4
9155,600021.SH,上海电力,公用事业,0.01028633843087217,0.0005232008881700481,0.0005727935283441506,0.5161307532457735,0.004389875966303844,0.036343569902718025,0.07076280128455999,0.022229533445907192,0.04193628329928427,0.0066396890246815995,0.02342960788270272,0.840422519245681,0.28547955235860256,0.0010610520182525245,0.006805742009639315,0.02856915219677092,0.028196891830651914,0.0,0.009781020792585396,4
9161,600025.SH,华能水电,公用事业,0.05299532131699753,0.0022874550072501075,0.0018321393568145284,0.5486569838003348,0.0006959543576721473,0.003655674989369168,0.0703110717547366,0.019151744904587577,0.020177881937630274,0.00595795267911809,0.023419450678733213,0.8417319834080756,0.23597250960649663,0.00030323735713665877,0.007413000796207699,0.5607149544744789,0.42449782852791007,0.353232214805372,0.0,1
9162,600025.SH,华能水电,公用事业,0.05392979980647957,0.0019562710454911958,0.0021754066085166303,0.5496442743196341,0.0005494655479928999,0.003961105386435575,0.07401752293502442,0.020918273249367982,0.021827080334945185,0.006059920372839763,0.023416000014625855,0.8412515738649803,0.09248091601696383,0.00032489472964452015,0.0075864563687444075,0.22650852980867975,0.19501598240514295,0.10757988719981464,0.0,1
9171,600098.SH,广州发展,公用事业,0.017214408063795567,0.0299862000128943,0.01731209265092131,0.5048305753183673,0.037252041849598905,0.019995405113826026,0.07448418279649892,0.022325053287960746,0.04240062029746342,0.0058423046174843314,0.023433584649438677,0.8407788470412116,0.2722209175971195,0.010457290227286148,0.016081886952157547,0.19534759832221926,0.11839470080223027,0.14172810961166035,0.0,3
9172,600098.SH,广州发展,公用事业,0.00661467007897605,0.01957655833936687,0.012889948535892237,0.5033317247688939,0.04451735104829341,0.020546644097373282,0.07578681302240706,0.02015764082684777,0.046109945923420145,0.006333317725183885,0.023425286040443558,0.8405054461498837,0.1397866307953206,0.012681408588161764,0.014529210525098325,0.7441610955704101,0.34452952382449503,0.6838775267938434,0.0,3
9173,600098.SH,广州发展,公用事业,0.0065700024405803805,0.00508184996981051,0.003547659445859263,0.5042284554893505,0.04636345564171642,0.020456558255787363,0.08077737094292814,0.027776960295750247,0.047035789074648476,0.007157752654350494,0.023442614329082317,0.8406701651863444,0.11493576684466002,0.013180558100309617,0.014788106001950789,0.23878685958711648,0.009460329249066228,0.2937312030567103,0.0,3
9174,600098.SH,广州发展,公用事业,0.00622914971851445,0.0016111850004856161,0.0012598457077973725,0.5052807447741773,0.05904462977114485,0.011272665549499683,0.10448203497782592,0.021129488882688924,0.01781860906370806,0.008401484290968243,0.023486839469305576,0.839761174717042,0.1704834280182372,0.017071219724302672,0.012866858123106985,0.0,0.0,0.0,0.0,3
9203,600163.SH,中闽能源,公用事业,0.0010394096550189634,1.0641335978978712e-05,0.00034370340624481817,0.49774548248650374,0.00018317843583928376,0.0029249489283623975,0.10143752478747387,0.020560247708820117,0.030279020126225673,0.006103211739314757,0.023429922197998287,0.8398957100307265,0.05716342857149123,0.005750638949046015,0.0008933163969576118,0.0,0.0,0.0,0.0,2
9205,600163.SH,中闽能源,公用事业,0.00020763734058840865,8.227061241779945e-05,0.002060993266064893,0.4964790625963475,0.00018317843583928376,0.0035808982924792543,0.053137667125337844,0.02949760088879547,0.03705170050202649,0.005565395232804766,0.02343238205446876,0.8395896239947683,0.10748958236179716,0.00034113754567129286,0.004395876366669755,0.0,0.0,0.0,0.0,2
9216,600187.SH,国中水务,公用事业,0.007308059638075722,0.00039105970840665465,0.012322025432510944,0.49640715819373715,0.0006593335496874571,0.006353202538666471,0.02776935389812451,0.01869975358784558,0.04402462389199799,0.005521517880365111,0.023430889058750248,0.8421775350361895,0.02095961863564614,0.0012233890983891402,0.0025695147363371303,0.007195501404203765,0.009460329249066228,0.0,0.0,2
9217,600187.SH,国中水务,公用事业,0.006710310022001511,0.0004961365798180499,0.017878055170787572,0.4962854374867039,0.0005494655479928999,0.004433586245139444,0.031072673235220793,0.01881109464299265,0.05280888617759685,0.005710124051584795,0.023431432277050863,0.8417163082322163,0.10562201570503015,0.0009257571629868024,0.0026782914775909036,0.0,0.0,0.0,0.0,2
9218,600187.SH,国中水务,公用事业,0.00889960102179164,0.00013265544978843455,0.00514697313980737,0.4963355135775496,0.0005494655479928999,0.003328429442793416,0.04011387493911341,0.026060911853437528,0.039844915393706846,0.007038216019846402,0.02343727783965743,0.8414610028213172,0.1260334757279906,0.0007579739196548731,4.358924513926174e-05,0.0,0.0,0.0,0.0,2
9219,600187.SH,国中水务,公用事业,0.009598242625668581,0.0003019236009527838,0.014252052530910289,0.49633744093035803,0.00018317843583928376,0.00422482687128076,0.07148849897470119,0.02106946232168998,0.02605923961764026,0.006049097328240307,0.023427120689687504,0.8401546551945709,0.15431357584818248,0.00027616518430111016,0.0006537004329799437,0.0,0.0,0.0,0.0,2
9220,600187.SH,国中水务,公用事业,0.010076621604769574,0.0009227714783037804,0.03273972439491372,0.4951302949874819,0.0012085480887316148,0.010269921672716533,0.06890658037966568,0.020529110853790247,0.025119832102183014,0.006194916790810014,0.023420017816796774,0.8401894018745096,0.1579225709532069,0.00169947251516024,0.0010893362248243512,0.0,0.0,0.0,0.0,2
9223,600236.SH,桂冠电力,公用事业,0.0034465406451313686,0.0022010546716535635,0.004233296705919304,0.5212278159551811,0.057707595518099036,0.004075554582178415,0.09158173498894523,0.021487373203228268,0.01521894492350473,0.006471705383722476,0.023435446619787224,0.8413680514753259,0.08775850577456072,0.02247178730264392,0.023048325616634384,0.0,0.0,0.0,0.0,2
9224,600236.SH,桂冠电力,公用事业,0.0035296482461846276,0.0019570648055846854,0.0038905188068160067,0.5221200140886572,0.08735723370036602,0.00806341544858576,0.052206616836516145,0.021149497181359576,0.04587839226898044,0.004955551380576231,0.023423020911622128,0.8402488055502206,0.1624211559542644,0.04699123084449263,0.022233013336733175,0.0,0.0,0.0,0.0,2
9236,600333.SH,长春燃气,公用事业,0.002227927060693173,0.00019218121453709974,0.0018321393568145284,0.49629378915002687,0.000915659686793888,0.01893457705127018,0.09015006369859767,0.02066922140965942,0.01166638208211298,0.006663034355537287,0.023449249040648608,0.839788082783461,0.1917651175364087,0.0005143828721843277,0.01027235437551575,0.0,0.0,0.0,0.0,3
9237,600333.SH,长春燃气,公用事业,0.0021456464424902096,0.00023932957488103344,0.002632969264077165,0.4955603867358786,0.0012817608994287809,0.0069025845415634874,0.0899431492547313,0.020515766281629374,0.012614587861161474,0.00661577390380419,0.023405012498487886,0.8396367183812196,0.10468732500768478,0.0006876073971155277,0.010402190437480113,0.0,0.0,0.0,0.0,3
9239,600333.SH,长春燃气,公用事业,0.0022529108718818973,0.0006197129655469658,0.008112431616368486,0.4967380580669409,0.002416084621996744,0.006926994318626448,0.07247164007520472,0.028414146190931917,0.021827080334945185,0.008432762891867888,0.023494970324760597,0.8400582567979276,0.12879461540504739,0.0012558543225234605,0.010250713895800522,0.0,0.0,0.0,0.0,3
9240,600333.SH,长春燃气,公用事业,0.0021653634410050172,0.0011310828856920183,0.012662806121679969,0.49320297362318527,0.003220547837943253,0.004964364419030443,0.09288491084896502,0.019757146836872873,0.01994212819237332,0.005189830306989531,0.02342720951808348,0.8397813558139063,0.13063244373114621,0.0016345612995476253,0.010293994530627522,0.0,0.0,0.0,0.0,3
9251,600461.SH,洪城水业,公用事业,0.027463969274717857,0.004115303944202831,0.013003506333651608,0.5014221942701563,0.01342017652141975,0.010878360649607496,0.13852427843281967,0.015795171783348865,0.01758246943786135,0.004575836123960166,0.023440971020421603,0.8387887841258114,0.16511358916039612,0.0034779849414644094,0.01894563835608993,0.014355292977070054,0.01885902725131577,0.0,0.0,2
9252,600461.SH,洪城水业,公用事业,0.026606944794781654,0.0019293448045917497,0.007428635865726256,0.49996204941805883,0.009785724313623678,0.008003964363763607,0.13824722187871943,0.015636734039674895,0.01781860906370806,0.004140123733601206,0.022991826622667622,0.8365499077541145,0.06294964638480936,0.002705223070704269,0.015715433464025073,0.021479727410451392,0.0,0.02765634290286528,0.0,2
9253,600461.SH,洪城水业,公用事业,0.01965736944173676,0.001562368644786654,0.007428635865726256,0.4993427947365986,0.007819306415971589,0.009337126232882324,0.14679602787328497,0.01878660034811453,0.017346291154467786,0.006100933278728483,0.023414916982704002,0.8396927811226286,0.09530696009572745,0.0059448091046096245,0.012434764722183442,0.007195501404203765,0.0,0.00927781358801065,0.0,2
9256,600483.SH,福能股份,公用事业,0.002950933151194237,0.0009376495449432033,0.0016032491388365405,0.5080305922456636,0.009276169573666778,0.004846838519082973,0.11601794377809123,0.022200654109057187,0.016637524232381597,0.005363662342673659,0.02340073158102129,0.8396916598891502,0.12234371657892915,0.004601263824118467,0.017955810857295574,0.0,0.0,0.0,0.0,2
9257,600483.SH,福能股份,公用事业,0.0030043971733702286,0.0003936977642805187,0.0006873249491075963,0.5059102049102868,0.006871555837061904,0.008707157328977295,0.11942181689963341,0.020838225560950142,0.014509131850938179,0.0069767361795250536,0.023432197565379023,0.8401378419844849,0.10187961401921365,0.0029754665932493506,0.01825713460257176,0.0,0.0,0.0,0.0,2
9258,600483.SH,福能股份,公用事业,0.002857158072106768,0.002346373583730311,0.005831850931396678,0.5038268971861944,0.0067986261514286555,0.00564378351905956,0.12744683264482617,0.02058915990106642,0.013325333441292194,0.006969335651710725,0.023898917072242273,0.840174830788034,0.13155048069555622,0.003191624969634445,0.016383602301724403,0.0,0.0,0.0,0.0,2
9259,600483.SH,福能股份,公用事业,0.0023440384621411033,0.0023638181137031564,0.0062882555669301265,0.5057988023735883,0.006506870536614342,0.004439149901535278,0.07997619414810948,0.022389470075852097,0.01521894492350473,0.010493381086649881,0.023479767637595142,0.8403238972626113,0.10375202835198427,0.0032024320383437516,0.01690068185956295,0.0,0.0,0.0,0.0,2
9266,600509.SH,天富能源,公用事业,0.0015040124620152183,1.8994728720450263e-05,0.00011457690042070808,0.49216524311046905,0.0003663336165355123,0.021389593122753726,0.08868510756996442,0.0241498222969449,0.006678051458507741,0.005297551643150658,0.023417937170640786,0.839945036502496,0.11214794947304055,5.415511761129829e-06,0.014593938750018305,0.12432813500220177,0.01885902725131577,0.14172810961166035,0.0,2
9271,600578.SH,京能电力,公用事业,0.014246255599234014,0.0037001381130542226,0.003433354882879923,0.5110949376861482,0.02401670829770888,0.02044151227784417,0.08010441233768585,0.022627120929583324,0.02605923961764026,0.005795587008109332,0.023420133977577307,0.8411496482411782,0.1882398988223947,0.007982019509492207,0.018450809496294365,0.04264433740849372,0.046693235448041576,0.00927781358801065,0.0,2
9286,600642.SH,申能股份,公用事业,0.00219412238060482,0.001127794998756694,0.00045825301453788136,0.5214119131727202,0.0027086686047248522,0.021395011111001047,0.07490243920609979,0.006909224307418049,0.08359058812661538,0.0036803158825477263,0.023435877093323683,0.8422066366363975,0.23511859123833556,0.0016886541820389954,0.015715433464025073,0.0,0.0,0.0,0.0,4
9311,600726.SH,华电能源,公用事业,0.004759837216133019,0.0007523411506837017,0.0011453597306005194,0.49691831307209133,0.002233189496070269,0.015210938655745127,0.12673323386167865,0.013921815627711201,0.024884884615157848,0.005283303250745887,0.023464233400533236,0.8406231045235202,0.2385312363325916,0.00031948041699692876,0.01342838614012267,0.0,0.0,0.0,0.0,4
9316,600744.SH,华银电力,公用事业,0.006350432728322689,0.002282432688545849,0.004347537909676116,0.49639947673120305,0.010804294192412047,0.016668523177350417,0.034533864506237,0.021605166633645357,0.07771310098415,0.0057836224989652124,0.023672641989218448,0.8407205856216329,0.19264507794239583,0.0027160337835969387,0.03273238550155401,0.3103401206121505,0.13577677903046662,0.2784644464033998,0.0,2
9331,600795.SH,国电电力,公用事业,0.0673259872712204,0.059626668540393585,0.00879590342112415,0.5398022810819303,0.013093450500773407,0.06426947449903672,0.11561144070237957,0.025735185784496448,0.012851541962193373,0.006955103760752785,0.023415087807982345,0.8397510840627452,0.3726997648196027,0.0005360370752849243,0.3519947657021261,0.03562390973072122,0.03747470541866296,0.00927781358801065,0.0,4
9336,600803.SH,新奥股份,公用事业,0.008099105524231974,0.018343640932426804,0.022961751503450055,0.5068183193694117,0.02040888646929945,0.05042538070108674,0.07306764529247844,0.020522438583139218,0.026528714090018952,0.005885602514412629,0.023411005078297704,0.8402375974967331,0.1882398988223947,0.00854740113357787,0.026818511393513978,0.0,0.0,0.0,0.0,2
9356,600874.SH,创业环保,公用事业,0.09046581462269129,0.0017790306623775625,0.01061691349677351,0.5009569873190517,0.007746424625560363,0.035447517168319675,0.12258427361826986,0.023976768113503955,0.039844915393706846,0.010144090162141694,0.02345914638837287,0.8441159853185441,0.06198688689570096,0.005712880606087879,0.008843385973750343,0.03562390973072122,0.009460329249066228,0.036758550010117894,0.0,2
9366,600900.SH,长江电力,公用事业,0.0015191573127471875,0.0377266953615114,0.013003506333651608,0.6782811346376115,0.010913384039158067,0.012689448322851625,0.06421504288659274,0.02235837267528158,0.02229793381199957,0.018775434231178438,0.023461261139058553,0.8395100085595968,0.41252190136006084,0.003915519642064582,0.01336360559899744,0.8718436485093178,0.16992500144231237,0.9622803340508412,0.0,3
9371,600903.SH,贵州燃气,公用事业,0.003505685276475936,3.210682827986169e-05,0.00011457690042070808,0.49792726791622416,0.00025644329840433745,0.009803405868506155,0.04659125857503,0.020936061021430266,0.03261802038060633,0.0055431718054914925,0.023422532353959087,0.8400739499991119,0.1802765205119775,0.00010289124745358382,0.008496756136301109,0.0,0.0,0.0,0.0,2
9391,600979.SH,广安爱众,公用事业,0.0019764794420729015,0.0002021383429347588,0.0016032491388365405,0.49842745692204865,0.0005494655479928999,0.009313686980796314,0.12312882482025236,0.0202710939142237,0.03565306244688082,0.007298337830879459,0.023443871578519394,0.8446345516269659,0.12971382221593908,0.00032489472964452015,0.008930030421677669,0.0,0.0,0.0,0.0,2
9406,601016.SH,节能风电,公用事业,0.0013103953227984828,0.0002968464004724781,0.002060993266064893,0.5020258438210763,0.000732574236112452,0.009428865554755635,0.10006302534814551,0.023861387124468197,0.03261802038060633,0.008967806290634628,0.02345687447990118,0.8406701651863444,0.05619679869218754,0.001228800019812633,0.015715433464025073,0.007195501404203765,0.0,0.00927781358801065,0.0,2
9411,601139.SH,深圳燃气,公用事业,0.009510579726163324,0.015561691401410869,0.018896228541258046,0.5061518886185237,0.035072446930943815,0.012613392631381557,0.11136759514214181,0.019786075127904593,0.036585638459243314,0.0059146569535277,0.023426157242889493,0.8425916179391552,0.2638719646618981,0.007249386188191832,0.02038612977995691,0.13750352374993502,0.10962449117449823,0.07260374895683987,0.0,4
9416,601158.SH,重庆水务,公用事业,0.013184067995245356,0.00032968659799139847,0.0010308646675755392,0.5111182966652298,0.002379507451661175,0.01676266610805483,0.0719882117823428,0.017652727437960435,0.032384290928351156,0.0047736882250959635,0.023406864256137885,0.8399405523474789,0.10562201570503015,0.0006064109907772553,0.017331439966456245,0.014355292977070054,0.01885902725131577,0.0,0.0,2
9441,601908.SH,京运通,公用事业,0.001659716160935614,0.00477945236118899,0.038998714866596104,0.49868929210840474,0.009348974127622969,0.007165203031397286,0.0926466129751863,0.01937212280848314,0.03308536571701855,0.005140241591618036,0.023421828557314613,0.8404370878307535,0.05135391048936847,0.005178763908989336,0.007716534363683035,0.10433665981473553,0.07400058144377678,0.06372559761038718,0.0,2
9446,601985.SH,中国核电,公用事业,0.006201947813570892,0.058770757433201815,0.021946444320911144,0.5699382970681766,0.027759296683744283,0.07541112152369434,0.031619729475142556,0.021731839401405308,0.04077478654474377,0.006701752608035052,0.023441770468111932,0.8374654150105563,0.11493576684466002,0.003148395885233162,0.09991921371642387,0.0,0.0,0.0,0.0,2
9451,601991.SH,大唐发电,公用事业,0.033066814525884544,0.003607613960403899,0.0006873249491075963,0.5227490271891745,0.012512421479271533,0.0938245247524629,0.07268107537221033,0.022620458354917185,0.023944711860549476,0.003679745310310201,0.023401080067993754,0.8404550181950406,0.2563163725494497,0.0005631043721092828,0.09462199814188309,0.0,0.0,0.0,0.0,4
9466,603318.SH,派思股份,公用事业,0.00018277166690457952,0.0006042053657834825,0.031394972045672806,0.49512407680845505,0.001611172577898765,0.00323406314105629,0.10818042781169677,0.012598506649858322,0.016873818564396122,0.002985762444889145,0.02334715241587191,0.838696782454247,0.034765418160676624,0.005756032917370487,0.0011328925699370857,0.06350294230615795,0.0,0.08142759934384619,0.0,2
9486,603817.SH,海峡环保,公用事业,0.007853163238786797,0.0008551936094443575,0.022510592078027098,0.4973485428379219,0.002379507451661175,0.005208278769094922,0.019903966886085048,0.0204979733267374,0.12933082709031682,0.006133401002376054,0.023423629046104535,0.8420532869859549,0.08775850577456072,0.00475780537634562,0.0017207745588290922,0.056583528366367514,0.01885902725131577,0.05479247284037956,0.0,2
9535,000617.SZ,中油资本,金融,0.0009670723649454913,0.0010583241705817861,0.019800668687415417,0.49551956638101863,0.0014281753757192323,0.0029340852887941088,0.12211735179372403,0.02018211185524795,0.020884912111491467,0.005511830492847177,0.023438340356091096,0.8385610131730139,0.20228938335020788,0.0014614504449700838,0.003982973051025705,0.014355292977070054,0.0,0.0,0.019496175625797196,4
9540,000627.SZ,天茂集团,金融,0.0038884808355426283,0.00046067257249812586,0.014365503169185955,0.4984578004238727,0.001940509058714135,0.0039901114773561695,0.04171126135750608,0.023248825820057273,0.01711007420086769,0.003805836289440476,0.02349436563666761,0.8446915378489535,0.08207113293903334,0.004919727040694579,0.0007190541883068348,0.0,0.0,0.0,0.0,2
9541,000666.SZ,经纬纺机,金融,0.0032713171444177804,0.013462149505142214,0.04822576911976009,0.5105967302522713,0.03159973803991989,0.0,0.06136030782508614,0.01843027267020514,0.07090149701371298,0.004788511785567026,0.023429983694461354,0.8430447346421446,0.034765418160676624,0.005831546356448421,0.020235697942987036,0.02856915219677092,0.01885902725131577,0.018496343617389496,0.0,2
9542,000666.SZ,经纬纺机,金融,0.0033043817784850454,0.01159042108819573,0.026115923224814395,0.51479107829676,0.03396352072200689,0.0265580815112736,0.0755295965494584,0.021398466132214383,0.04054237493878201,0.006659048594084787,0.0234167311461257,0.8426072836075321,0.12049529218656048,0.0058369400222841985,0.022640727071505266,0.2078928516413329,0.15295192283859893,0.12475503100794677,0.0,2
9543,000666.SZ,经纬纺机,金融,0.003119675371629178,0.011512451799095807,0.030273386790637985,0.5224568115659362,0.03796594692435864,0.014170983689746001,0.07456462613921441,0.020987199644490456,0.03611942580665181,0.005772227636102834,0.02343830619158782,0.8446468429632777,0.11028640722651815,0.006333071034110335,0.027310479016657757,0.35049724708413316,0.2439255828860891,0.23167023492445885,0.0,2
9544,000666.SZ,经纬纺机,金融,0.0037291086125130807,0.013521791823111121,0.0360961315874873,0.5158767024629496,0.04572468673434606,0.06146922662166358,0.08886034368541393,0.025819394129648718,0.039844915393706846,0.006346986232881351,0.02343047566606995,0.8434127173061947,0.09436556036190685,0.0064732510557581925,0.030152050015314905,0.27500704749986976,0.18670071419313905,0.18330721336305972,0.0,2
9545,000666.SZ,经纬纺机,金融,0.004704160822201283,0.014797875864069297,0.044008657535981856,0.5139640979413023,0.050437817203415676,0.016040825707493725,0.08233038624630601,0.02710849767365351,0.03868173300312335,0.006278072853813615,0.023426488641328864,0.8434417940016006,0.1461601755799076,0.006327679222796646,0.040551774793132496,0.18903382439001715,0.10962449117449823,0.0,0.14905580939471302,2
9573,000783.SZ,长江证券,金融,0.0010041262429054281,0.0062857605522391715,0.018896228541258046,0.5100258431173872,0.03131295557339927,0.013788728359690845,0.12233526745100612,0.021338450761806068,0.04356080937558114,0.005470230971741266,0.023416392912440506,0.8425737141098556,0.14978959898059874,0.008542017591589415,0.005959491087166286,0.007195501404203765,0.009460329249066228,0.0,0.0,2
